grdc_no,lon,lat
1245,-38.25,79.25
1246,-37.75,79.25
1247,-37.25,79.25
1248,-36.75,79.25
1249,-36.25,79.25
1250,-35.75,79.25
1251,-35.25,79.25
1252,-34.75,79.25
1253,-34.25,79.25
1254,-33.75,79.25
1255,-33.25,79.25
1256,-32.75,79.25
1257,-32.25,79.25
1258,-31.75,79.25
1259,-31.25,79.25
1260,-30.75,79.25
1261,-30.25,79.25
1262,-29.75,79.25
1263,-29.25,79.25
1264,-28.75,79.25
1265,-28.25,79.25
1266,-27.75,79.25
1267,-27.25,79.25
1268,-26.75,79.25
1269,-26.25,79.25
1270,-25.75,79.25
1271,-25.25,79.25
1272,-24.75,79.25
1273,-24.25,79.25
1274,-23.75,79.25
1275,-23.25,79.25
1276,-22.75,79.25
1277,-22.25,79.25
1278,-21.75,79.25
1279,-21.25,79.25
1280,-20.75,79.25
1281,-20.25,79.25
1282,-19.75,79.25
1283,-19.25,79.25
1284,-18.25,79.25
1285,-17.75,79.25
1286,11.25,79.25
1287,11.75,79.25
1288,12.25,79.25
1289,12.75,79.25
1290,13.25,79.25
1291,13.75,79.25
1292,14.25,79.25
1293,14.75,79.25
1294,15.25,79.25
1295,15.75,79.25
1296,16.25,79.25
1297,16.75,79.25
1298,17.25,79.25
1299,17.75,79.25
1300,18.25,79.25
1301,18.75,79.25
1302,21.25,79.25
1303,21.75,79.25
1304,22.25,79.25
1305,22.75,79.25
1306,23.25,79.25
1307,23.75,79.25
1308,24.25,79.25
1309,24.75,79.25
1310,25.25,79.25
1311,25.75,79.25
1312,94.75,79.25
1313,95.25,79.25
1314,95.75,79.25
1315,96.25,79.25
1316,96.75,79.25
1317,97.25,79.25
1318,97.75,79.25
1319,98.25,79.25
1320,98.75,79.25
1321,99.25,79.25
1322,99.75,79.25
1323,101.25,79.25
1324,101.75,79.25
1325,102.25,79.25
1326,102.75,79.25
1327,103.25,79.25
1328,103.75,79.25
1329,104.25,79.25
1330,-111.25,78.75
1331,-110.75,78.75
1332,-110.25,78.75
1333,-109.75,78.75
1334,-109.25,78.75
1335,-105.25,78.75
1336,-104.75,78.75
1337,-104.25,78.75
1338,-103.75,78.75
1339,-103.25,78.75
1340,-102.75,78.75
1341,-102.25,78.75
1342,-101.75,78.75
1343,-101.25,78.75
1344,-100.75,78.75
1345,-100.25,78.75
1346,-99.75,78.75
1347,-98.25,78.75
1348,-97.75,78.75
1349,-97.25,78.75
1350,-96.75,78.75
1351,-96.25,78.75
1352,-93.75,78.75
1353,-93.25,78.75
1354,-92.75,78.75
1355,-92.25,78.75
1356,-91.75,78.75
1357,-91.25,78.75
1358,-90.75,78.75
1359,-90.25,78.75
1360,-89.75,78.75
1361,-89.25,78.75
1362,-88.75,78.75
1363,-88.25,78.75
1364,-87.75,78.75
1365,-87.25,78.75
1366,-86.75,78.75
1367,-86.25,78.75
1368,-85.75,78.75
1369,-85.25,78.75
1370,-84.75,78.75
1371,-84.25,78.75
1372,-83.75,78.75
1373,-83.25,78.75
1374,-82.75,78.75
1375,-82.25,78.75
1376,-81.75,78.75
1377,-81.25,78.75
1378,-80.75,78.75
1379,-80.25,78.75
1380,-79.75,78.75
1381,-79.25,78.75
1382,-78.75,78.75
1383,-78.25,78.75
1384,-77.75,78.75
1385,-77.25,78.75
1386,-76.75,78.75
1387,-76.25,78.75
1388,-75.75,78.75
1389,-75.25,78.75
1390,-74.75,78.75
1391,-74.25,78.75
1392,-72.25,78.75
1393,-71.75,78.75
1394,-71.25,78.75
1395,-70.75,78.75
1396,-70.25,78.75
1397,-69.75,78.75
1398,-69.25,78.75
1399,-68.75,78.75
1400,-68.25,78.75
1401,-67.75,78.75
1402,-67.25,78.75
1403,-66.75,78.75
1404,-66.25,78.75
1405,-65.75,78.75
1406,-65.25,78.75
1407,-64.75,78.75
1408,-64.25,78.75
1409,-63.75,78.75
1410,-63.25,78.75
1411,-62.75,78.75
1412,-62.25,78.75
1413,-61.75,78.75
1414,-61.25,78.75
1415,-60.75,78.75
1416,-60.25,78.75
1417,-59.75,78.75
1418,-59.25,78.75
1419,-58.75,78.75
1420,-58.25,78.75
1421,-57.75,78.75
1422,-57.25,78.75
1423,-56.75,78.75
1424,-56.25,78.75
1425,-55.75,78.75
1426,-55.25,78.75
1427,-54.75,78.75
1428,-54.25,78.75
1429,-53.75,78.75
1430,-53.25,78.75
1431,-52.75,78.75
1432,-52.25,78.75
1433,-51.75,78.75
1434,-51.25,78.75
1435,-50.75,78.75
1436,-50.25,78.75
1437,-49.75,78.75
1438,-49.25,78.75
1439,-48.75,78.75
1440,-48.25,78.75
1441,-47.75,78.75
1442,-47.25,78.75
1443,-46.75,78.75
1444,-46.25,78.75
1445,-45.75,78.75
1446,-45.25,78.75
1447,-44.75,78.75
1448,-44.25,78.75
1449,-43.75,78.75
1450,-43.25,78.75
1451,-42.75,78.75
1452,-42.25,78.75
1453,-41.75,78.75
1454,-41.25,78.75
1455,-40.75,78.75
1456,-40.25,78.75
1457,-39.75,78.75
1458,-39.25,78.75
1459,-38.75,78.75
1460,-38.25,78.75
1461,-37.75,78.75
1462,-37.25,78.75
1463,-36.75,78.75
1464,-36.25,78.75
1465,-35.75,78.75
1466,-35.25,78.75
1467,-34.75,78.75
1468,-34.25,78.75
1469,-33.75,78.75
1470,-33.25,78.75
1471,-32.75,78.75
1472,-32.25,78.75
1473,-31.75,78.75
1474,-31.25,78.75
1475,-30.75,78.75
1476,-30.25,78.75
1477,-29.75,78.75
1478,-29.25,78.75
1479,-28.75,78.75
1480,-28.25,78.75
1481,-27.75,78.75
1482,-27.25,78.75
1483,-26.75,78.75
1484,-26.25,78.75
1485,-25.75,78.75
1486,-25.25,78.75
1487,-24.75,78.75
1488,-24.25,78.75
1489,-23.75,78.75
1490,-23.25,78.75
1491,-22.75,78.75
1492,-22.25,78.75
1493,-21.75,78.75
1494,-21.25,78.75
1495,-20.75,78.75
1496,-20.25,78.75
1497,-19.75,78.75
1498,-19.25,78.75
1499,-18.75,78.75
1500,-18.25,78.75
1501,13.25,78.75
1502,13.75,78.75
1503,14.25,78.75
1504,14.75,78.75
1505,15.25,78.75
1506,15.75,78.75
1507,16.25,78.75
1508,16.75,78.75
1509,17.25,78.75
1510,17.75,78.75
1511,18.25,78.75
1512,18.75,78.75
1513,21.25,78.75
1514,21.75,78.75
1515,96.75,78.75
1516,97.25,78.75
1517,97.75,78.75
1518,98.25,78.75
1519,98.75,78.75
1520,99.25,78.75
1521,99.75,78.75
1522,100.25,78.75
1523,100.75,78.75
1524,101.25,78.75
1525,101.75,78.75
1526,102.25,78.75
1527,102.75,78.75
1528,103.25,78.75
1529,103.75,78.75
1530,104.25,78.75
1531,104.75,78.75
1532,105.25,78.75
1533,-115.25,78.25
1534,-114.75,78.25
1535,-113.75,78.25
1536,-113.25,78.25
1537,-112.75,78.25
1538,-112.25,78.25
1539,-111.75,78.25
1540,-111.25,78.25
1541,-110.75,78.25
1542,-110.25,78.25
1543,-109.75,78.25
1544,-109.25,78.25
1545,-105.25,78.25
1546,-104.75,78.25
1547,-104.25,78.25
1548,-103.75,78.25
1549,-103.25,78.25
1550,-102.75,78.25
1551,-102.25,78.25
1552,-101.75,78.25
1553,-101.25,78.25
1554,-100.75,78.25
1555,-100.25,78.25
1556,-99.75,78.25
1557,-99.25,78.25
1558,-98.25,78.25
1559,-97.75,78.25
1560,-97.25,78.25
1561,-96.75,78.25
1562,-96.25,78.25
1563,-95.75,78.25
1564,-95.25,78.25
1565,-94.75,78.25
1566,-93.25,78.25
1567,-92.75,78.25
1568,-92.25,78.25
1569,-91.75,78.25
1570,-91.25,78.25
1571,-90.75,78.25
1572,-90.25,78.25
1573,-89.75,78.25
1574,-89.25,78.25
1575,-88.75,78.25
1576,-88.25,78.25
1577,-87.75,78.25
1578,-87.25,78.25
1579,-86.75,78.25
1580,-86.25,78.25
1581,-85.75,78.25
1582,-85.25,78.25
1583,-84.75,78.25
1584,-84.25,78.25
1585,-83.75,78.25
1586,-83.25,78.25
1587,-82.75,78.25
1588,-82.25,78.25
1589,-81.75,78.25
1590,-81.25,78.25
1591,-80.75,78.25
1592,-80.25,78.25
1593,-79.75,78.25
1594,-79.25,78.25
1595,-78.75,78.25
1596,-78.25,78.25
1597,-77.75,78.25
1598,-77.25,78.25
1599,-76.75,78.25
1600,-76.25,78.25
1601,-75.75,78.25
1602,-75.25,78.25
1603,-72.75,78.25
1604,-72.25,78.25
1605,-71.75,78.25
1606,-71.25,78.25
1607,-70.75,78.25
1608,-70.25,78.25
1609,-69.75,78.25
1610,-69.25,78.25
1611,-68.75,78.25
1612,-68.25,78.25
1613,-67.75,78.25
1614,-67.25,78.25
1615,-66.75,78.25
1616,-66.25,78.25
1617,-65.75,78.25
1618,-65.25,78.25
1619,-64.75,78.25
1620,-64.25,78.25
1621,-63.75,78.25
1622,-63.25,78.25
1623,-62.75,78.25
1624,-62.25,78.25
1625,-61.75,78.25
1626,-61.25,78.25
1627,-60.75,78.25
1628,-60.25,78.25
1629,-59.75,78.25
1630,-59.25,78.25
1631,-58.75,78.25
1632,-58.25,78.25
1633,-57.75,78.25
1634,-57.25,78.25
1635,-56.75,78.25
1636,-56.25,78.25
1637,-55.75,78.25
1638,-55.25,78.25
1639,-54.75,78.25
1640,-54.25,78.25
1641,-53.75,78.25
1642,-53.25,78.25
1643,-52.75,78.25
1644,-52.25,78.25
1645,-51.75,78.25
1646,-51.25,78.25
1647,-50.75,78.25
1648,-50.25,78.25
1649,-49.75,78.25
1650,-49.25,78.25
1651,-48.75,78.25
1652,-48.25,78.25
1653,-47.75,78.25
1654,-47.25,78.25
1655,-46.75,78.25
1656,-46.25,78.25
1657,-45.75,78.25
1658,-45.25,78.25
1659,-44.75,78.25
1660,-44.25,78.25
1661,-43.75,78.25
1662,-43.25,78.25
1663,-42.75,78.25
1664,-42.25,78.25
1665,-41.75,78.25
1666,-41.25,78.25
1667,-40.75,78.25
1668,-40.25,78.25
1669,-39.75,78.25
1670,-39.25,78.25
1671,-38.75,78.25
1672,-38.25,78.25
1673,-37.75,78.25
1674,-37.25,78.25
1675,-36.75,78.25
1676,-36.25,78.25
1677,-35.75,78.25
1678,-35.25,78.25
1679,-34.75,78.25
1680,-34.25,78.25
1681,-33.75,78.25
1682,-33.25,78.25
1683,-32.75,78.25
1684,-32.25,78.25
1685,-31.75,78.25
1686,-31.25,78.25
1687,-30.75,78.25
1688,-30.25,78.25
1689,-29.75,78.25
1690,-29.25,78.25
1691,-28.75,78.25
1692,-28.25,78.25
1693,-27.75,78.25
1694,-27.25,78.25
1695,-26.75,78.25
1696,-26.25,78.25
1697,-25.75,78.25
1698,-25.25,78.25
1699,-24.75,78.25
1700,-24.25,78.25
1701,-23.75,78.25
1702,-23.25,78.25
1703,-22.75,78.25
1704,-22.25,78.25
1705,-21.75,78.25
1706,-21.25,78.25
1707,-20.75,78.25
1708,-20.25,78.25
1709,-19.75,78.25
1710,-19.25,78.25
1711,-18.75,78.25
1712,13.25,78.25
1713,13.75,78.25
1714,14.25,78.25
1715,14.75,78.25
1716,15.25,78.25
1717,15.75,78.25
1718,16.25,78.25
1719,16.75,78.25
1720,17.25,78.25
1721,17.75,78.25
1722,18.25,78.25
1723,18.75,78.25
1724,21.25,78.25
1725,21.75,78.25
1726,99.25,78.25
1727,99.75,78.25
1728,100.25,78.25
1729,100.75,78.25
1730,101.25,78.25
1731,101.75,78.25
1732,102.25,78.25
1733,102.75,78.25
1734,103.25,78.25
1735,103.75,78.25
1736,104.25,78.25
1737,104.75,78.25
1738,105.25,78.25
1739,106.25,78.25
1740,106.75,78.25
1741,107.25,78.25
1742,107.75,78.25
1743,-117.25,77.75
1744,-116.75,77.75
1745,-115.75,77.75
1746,-115.25,77.75
1747,-114.75,77.75
1748,-114.25,77.75
1749,-113.75,77.75
1750,-113.25,77.75
1751,-112.75,77.75
1752,-112.25,77.75
1753,-111.75,77.75
1754,-111.25,77.75
1755,-110.75,77.75
1756,-110.25,77.75
1757,-109.75,77.75
1758,-105.75,77.75
1759,-105.25,77.75
1760,-104.75,77.75
1761,-102.25,77.75
1762,-101.75,77.75
1763,-101.25,77.75
1764,-100.75,77.75
1765,-100.25,77.75
1766,-99.75,77.75
1767,-99.25,77.75
1768,-98.75,77.75
1769,-97.75,77.75
1770,-97.25,77.75
1771,-96.75,77.75
1772,-96.25,77.75
1773,-95.75,77.75
1774,-95.25,77.75
1775,-94.75,77.75
1776,-94.25,77.75
1777,-93.75,77.75
1778,-93.25,77.75
1779,-92.75,77.75
1780,-90.75,77.75
1781,-90.25,77.75
1782,-89.75,77.75
1783,-88.25,77.75
1784,-87.75,77.75
1785,-87.25,77.75
1786,-86.75,77.75
1787,-86.25,77.75
1788,-85.75,77.75
1789,-85.25,77.75
1790,-84.75,77.75
1791,-84.25,77.75
1792,-83.75,77.75
1793,-83.25,77.75
1794,-82.75,77.75
1795,-82.25,77.75
1796,-81.75,77.75
1797,-81.25,77.75
1798,-80.75,77.75
1799,-80.25,77.75
1800,-79.75,77.75
1801,-79.25,77.75
1802,-78.75,77.75
1803,-78.25,77.75
1804,-77.75,77.75
1805,-77.25,77.75
1806,-76.75,77.75
1807,-72.25,77.75
1808,-71.75,77.75
1809,-71.25,77.75
1810,-70.75,77.75
1811,-70.25,77.75
1812,-69.75,77.75
1813,-69.25,77.75
1814,-68.75,77.75
1815,-68.25,77.75
1816,-67.75,77.75
1817,-67.25,77.75
1818,-66.75,77.75
1819,-66.25,77.75
1820,-65.75,77.75
1821,-65.25,77.75
1822,-64.75,77.75
1823,-64.25,77.75
1824,-63.75,77.75
1825,-63.25,77.75
1826,-62.75,77.75
1827,-62.25,77.75
1828,-61.75,77.75
1829,-61.25,77.75
1830,-60.75,77.75
1831,-60.25,77.75
1832,-59.75,77.75
1833,-59.25,77.75
1834,-58.75,77.75
1835,-58.25,77.75
1836,-57.75,77.75
1837,-57.25,77.75
1838,-56.75,77.75
1839,-56.25,77.75
1840,-55.75,77.75
1841,-55.25,77.75
1842,-54.75,77.75
1843,-54.25,77.75
1844,-53.75,77.75
1845,-53.25,77.75
1846,-52.75,77.75
1847,-52.25,77.75
1848,-51.75,77.75
1849,-51.25,77.75
1850,-50.75,77.75
1851,-50.25,77.75
1852,-49.75,77.75
1853,-49.25,77.75
1854,-48.75,77.75
1855,-48.25,77.75
1856,-47.75,77.75
1857,-47.25,77.75
1858,-46.75,77.75
1859,-46.25,77.75
1860,-45.75,77.75
1861,-45.25,77.75
1862,-44.75,77.75
1863,-44.25,77.75
1864,-43.75,77.75
1865,-43.25,77.75
1866,-42.75,77.75
1867,-42.25,77.75
1868,-41.75,77.75
1869,-41.25,77.75
1870,-40.75,77.75
1871,-40.25,77.75
1872,-39.75,77.75
1873,-39.25,77.75
1874,-38.75,77.75
1875,-38.25,77.75
1876,-37.75,77.75
1877,-37.25,77.75
1878,-36.75,77.75
1879,-36.25,77.75
1880,-35.75,77.75
1881,-35.25,77.75
1882,-34.75,77.75
1883,-34.25,77.75
1884,-33.75,77.75
1885,-33.25,77.75
1886,-32.75,77.75
1887,-32.25,77.75
1888,-31.75,77.75
1889,-31.25,77.75
1890,-30.75,77.75
1891,-30.25,77.75
1892,-29.75,77.75
1893,-29.25,77.75
1894,-28.75,77.75
1895,-28.25,77.75
1896,-27.75,77.75
1897,-27.25,77.75
1898,-26.75,77.75
1899,-26.25,77.75
1900,-25.75,77.75
1901,-25.25,77.75
1902,-24.75,77.75
1903,-24.25,77.75
1904,-23.75,77.75
1905,-23.25,77.75
1906,-22.75,77.75
1907,-22.25,77.75
1908,-21.75,77.75
1909,-21.25,77.75
1910,-20.75,77.75
1911,-20.25,77.75
1912,-19.75,77.75
1913,-19.25,77.75
1914,-18.25,77.75
1915,-17.75,77.75
1916,15.25,77.75
1917,15.75,77.75
1918,16.25,77.75
1919,16.75,77.75
1920,17.25,77.75
1921,17.75,77.75
1922,91.75,77.75
1923,92.25,77.75
1924,99.25,77.75
1925,99.75,77.75
1926,100.25,77.75
1927,102.75,77.75
1928,103.25,77.75
1929,103.75,77.75
1930,104.25,77.75
1931,104.75,77.75
1932,105.25,77.75
1933,105.75,77.75
1934,-120.75,77.25
1935,-120.25,77.25
1936,-119.75,77.25
1937,-119.25,77.25
1938,-118.75,77.25
1939,-118.25,77.25
1940,-117.75,77.25
1941,-117.25,77.25
1942,-116.75,77.25
1943,-116.25,77.25
1944,-115.75,77.25
1945,-114.25,77.25
1946,-113.75,77.25
1947,-113.25,77.25
1948,-112.75,77.25
1949,-112.25,77.25
1950,-111.75,77.25
1951,-111.25,77.25
1952,-110.75,77.25
1953,-105.25,77.25
1954,-104.75,77.25
1955,-104.25,77.25
1956,-96.25,77.25
1957,-95.75,77.25
1958,-95.25,77.25
1959,-94.25,77.25
1960,-93.75,77.25
1961,-93.25,77.25
1962,-92.75,77.25
1963,-91.25,77.25
1964,-90.75,77.25
1965,-90.25,77.25
1966,-89.75,77.25
1967,-88.25,77.25
1968,-87.75,77.25
1969,-87.25,77.25
1970,-86.75,77.25
1971,-86.25,77.25
1972,-85.75,77.25
1973,-85.25,77.25
1974,-84.75,77.25
1975,-84.25,77.25
1976,-83.75,77.25
1977,-83.25,77.25
1978,-82.75,77.25
1979,-82.25,77.25
1980,-81.75,77.25
1981,-81.25,77.25
1982,-80.75,77.25
1983,-80.25,77.25
1984,-79.75,77.25
1985,-79.25,77.25
1986,-78.75,77.25
1987,-78.25,77.25
1988,-72.25,77.25
1989,-71.75,77.25
1990,-71.25,77.25
1991,-70.75,77.25
1992,-70.25,77.25
1993,-69.75,77.25
1994,-69.25,77.25
1995,-68.75,77.25
1996,-68.25,77.25
1997,-67.75,77.25
1998,-67.25,77.25
1999,-66.75,77.25
2000,-66.25,77.25
2001,-65.75,77.25
2002,-65.25,77.25
2003,-64.75,77.25
2004,-64.25,77.25
2005,-63.75,77.25
2006,-63.25,77.25
2007,-62.75,77.25
2008,-62.25,77.25
2009,-61.75,77.25
2010,-61.25,77.25
2011,-60.75,77.25
2012,-60.25,77.25
2013,-59.75,77.25
2014,-59.25,77.25
2015,-58.75,77.25
2016,-58.25,77.25
2017,-57.75,77.25
2018,-57.25,77.25
2019,-56.75,77.25
2020,-56.25,77.25
2021,-55.75,77.25
2022,-55.25,77.25
2023,-54.75,77.25
2024,-54.25,77.25
2025,-53.75,77.25
2026,-53.25,77.25
2027,-52.75,77.25
2028,-52.25,77.25
2029,-51.75,77.25
2030,-51.25,77.25
2031,-50.75,77.25
2032,-50.25,77.25
2033,-49.75,77.25
2034,-49.25,77.25
2035,-48.75,77.25
2036,-48.25,77.25
2037,-47.75,77.25
2038,-47.25,77.25
2039,-46.75,77.25
2040,-46.25,77.25
2041,-45.75,77.25
2042,-45.25,77.25
2043,-44.75,77.25
2044,-44.25,77.25
2045,-43.75,77.25
2046,-43.25,77.25
2047,-42.75,77.25
2048,-42.25,77.25
2049,-41.75,77.25
2050,-41.25,77.25
2051,-40.75,77.25
2052,-40.25,77.25
2053,-39.75,77.25
2054,-39.25,77.25
2055,-38.75,77.25
2056,-38.25,77.25
2057,-37.75,77.25
2058,-37.25,77.25
2059,-36.75,77.25
2060,-36.25,77.25
2061,-35.75,77.25
2062,-35.25,77.25
2063,-34.75,77.25
2064,-34.25,77.25
2065,-33.75,77.25
2066,-33.25,77.25
2067,-32.75,77.25
2068,-32.25,77.25
2069,-31.75,77.25
2070,-31.25,77.25
2071,-30.75,77.25
2072,-30.25,77.25
2073,-29.75,77.25
2074,-29.25,77.25
2075,-28.75,77.25
2076,-28.25,77.25
2077,-27.75,77.25
2078,-27.25,77.25
2079,-26.75,77.25
2080,-26.25,77.25
2081,-25.75,77.25
2082,-25.25,77.25
2083,-24.75,77.25
2084,-24.25,77.25
2085,-23.75,77.25
2086,-23.25,77.25
2087,-22.75,77.25
2088,-22.25,77.25
2089,-21.75,77.25
2090,-21.25,77.25
2091,-20.75,77.25
2092,-20.25,77.25
2093,-19.75,77.25
2094,-19.25,77.25
2095,-18.75,77.25
2096,-18.25,77.25
2097,15.25,77.25
2098,15.75,77.25
2099,16.25,77.25
2100,16.75,77.25
2101,17.25,77.25
2102,17.75,77.25
2103,88.75,77.25
2104,89.25,77.25
2105,89.75,77.25
2106,96.25,77.25
2107,101.25,77.25
2108,101.75,77.25
2109,102.25,77.25
2110,102.75,77.25
2111,103.25,77.25
2112,103.75,77.25
2113,104.25,77.25
2114,104.75,77.25
2115,105.25,77.25
2116,105.75,77.25
2117,106.25,77.25
2118,106.75,77.25
2119,107.25,77.25
2120,107.75,77.25
2121,-122.75,76.75
2122,-122.25,76.75
2123,-121.75,76.75
2124,-121.25,76.75
2125,-120.75,76.75
2126,-120.25,76.75
2127,-119.75,76.75
2128,-119.25,76.75
2129,-118.75,76.75
2130,-118.25,76.75
2131,-117.75,76.75
2132,-117.25,76.75
2133,-116.75,76.75
2134,-116.25,76.75
2135,-115.75,76.75
2136,-115.25,76.75
2137,-114.75,76.75
2138,-114.25,76.75
2139,-110.25,76.75
2140,-109.75,76.75
2141,-109.25,76.75
2142,-108.75,76.75
2143,-104.25,76.75
2144,-103.75,76.75
2145,-103.25,76.75
2146,-101.75,76.75
2147,-101.25,76.75
2148,-100.75,76.75
2149,-100.25,76.75
2150,-99.75,76.75
2151,-99.25,76.75
2152,-98.75,76.75
2153,-96.75,76.75
2154,-96.25,76.75
2155,-95.75,76.75
2156,-95.25,76.75
2157,-94.75,76.75
2158,-94.25,76.75
2159,-93.75,76.75
2160,-93.25,76.75
2161,-92.75,76.75
2162,-92.25,76.75
2163,-91.75,76.75
2164,-91.25,76.75
2165,-90.75,76.75
2166,-90.25,76.75
2167,-89.75,76.75
2168,-89.25,76.75
2169,-88.75,76.75
2170,-88.25,76.75
2171,-87.75,76.75
2172,-87.25,76.75
2173,-86.75,76.75
2174,-86.25,76.75
2175,-85.75,76.75
2176,-85.25,76.75
2177,-84.75,76.75
2178,-84.25,76.75
2179,-83.75,76.75
2180,-83.25,76.75
2181,-82.75,76.75
2182,-82.25,76.75
2183,-81.75,76.75
2184,-81.25,76.75
2185,-80.75,76.75
2186,-80.25,76.75
2187,-79.75,76.75
2188,-79.25,76.75
2189,-78.75,76.75
2190,-78.25,76.75
2191,-77.75,76.75
2192,-71.25,76.75
2193,-70.75,76.75
2194,-70.25,76.75
2195,-69.75,76.75
2196,-69.25,76.75
2197,-68.75,76.75
2198,-68.25,76.75
2199,-67.75,76.75
2200,-67.25,76.75
2201,-66.75,76.75
2202,-66.25,76.75
2203,-65.75,76.75
2204,-65.25,76.75
2205,-64.75,76.75
2206,-64.25,76.75
2207,-63.75,76.75
2208,-63.25,76.75
2209,-62.75,76.75
2210,-62.25,76.75
2211,-61.75,76.75
2212,-61.25,76.75
2213,-60.75,76.75
2214,-60.25,76.75
2215,-59.75,76.75
2216,-59.25,76.75
2217,-58.75,76.75
2218,-58.25,76.75
2219,-57.75,76.75
2220,-57.25,76.75
2221,-56.75,76.75
2222,-56.25,76.75
2223,-55.75,76.75
2224,-55.25,76.75
2225,-54.75,76.75
2226,-54.25,76.75
2227,-53.75,76.75
2228,-53.25,76.75
2229,-52.75,76.75
2230,-52.25,76.75
2231,-51.75,76.75
2232,-51.25,76.75
2233,-50.75,76.75
2234,-50.25,76.75
2235,-49.75,76.75
2236,-49.25,76.75
2237,-48.75,76.75
2238,-48.25,76.75
2239,-47.75,76.75
2240,-47.25,76.75
2241,-46.75,76.75
2242,-46.25,76.75
2243,-45.75,76.75
2244,-45.25,76.75
2245,-44.75,76.75
2246,-44.25,76.75
2247,-43.75,76.75
2248,-43.25,76.75
2249,-42.75,76.75
2250,-42.25,76.75
2251,-41.75,76.75
2252,-41.25,76.75
2253,-40.75,76.75
2254,-40.25,76.75
2255,-39.75,76.75
2256,-39.25,76.75
2257,-38.75,76.75
2258,-38.25,76.75
2259,-37.75,76.75
2260,-37.25,76.75
2261,-36.75,76.75
2262,-36.25,76.75
2263,-35.75,76.75
2264,-35.25,76.75
2265,-34.75,76.75
2266,-34.25,76.75
2267,-33.75,76.75
2268,-33.25,76.75
2269,-32.75,76.75
2270,-32.25,76.75
2271,-31.75,76.75
2272,-31.25,76.75
2273,-30.75,76.75
2274,-30.25,76.75
2275,-29.75,76.75
2276,-29.25,76.75
2277,-28.75,76.75
2278,-28.25,76.75
2279,-27.75,76.75
2280,-27.25,76.75
2281,-26.75,76.75
2282,-26.25,76.75
2283,-25.75,76.75
2284,-25.25,76.75
2285,-24.75,76.75
2286,-24.25,76.75
2287,-23.75,76.75
2288,-23.25,76.75
2289,-22.75,76.75
2290,-22.25,76.75
2291,-21.75,76.75
2292,-21.25,76.75
2293,-20.75,76.75
2294,-20.25,76.75
2295,-19.75,76.75
2296,-19.25,76.75
2297,-18.75,76.75
2298,-18.25,76.75
2299,65.75,76.75
2300,66.25,76.75
2301,66.75,76.75
2302,67.25,76.75
2303,67.75,76.75
2304,68.25,76.75
2305,68.75,76.75
2306,69.25,76.75
2307,88.75,76.75
2308,94.25,76.75
2309,94.75,76.75
2310,95.25,76.75
2311,95.75,76.75
2312,96.25,76.75
2313,97.25,76.75
2314,97.75,76.75
2315,100.75,76.75
2316,101.25,76.75
2317,101.75,76.75
2318,102.25,76.75
2319,102.75,76.75
2320,103.25,76.75
2321,103.75,76.75
2322,104.25,76.75
2323,104.75,76.75
2324,105.25,76.75
2325,105.75,76.75
2326,106.25,76.75
2327,106.75,76.75
2328,107.25,76.75
2329,107.75,76.75
2330,108.25,76.75
2331,108.75,76.75
2332,109.25,76.75
2333,109.75,76.75
2334,110.25,76.75
2335,110.75,76.75
2336,111.25,76.75
2337,111.75,76.75
2338,112.25,76.75
2339,148.75,76.75
2340,149.25,76.75
2341,156.75,76.75
2342,-123.75,76.25
2343,-123.25,76.25
2344,-122.75,76.25
2345,-122.25,76.25
2346,-121.75,76.25
2347,-121.25,76.25
2348,-120.75,76.25
2349,-120.25,76.25
2350,-119.75,76.25
2351,-119.25,76.25
2352,-118.25,76.25
2353,-117.75,76.25
2354,-116.75,76.25
2355,-116.25,76.25
2356,-115.75,76.25
2357,-115.25,76.25
2358,-114.75,76.25
2359,-114.25,76.25
2360,-113.75,76.25
2361,-113.25,76.25
2362,-112.75,76.25
2363,-110.75,76.25
2364,-110.25,76.25
2365,-109.75,76.25
2366,-109.25,76.25
2367,-108.75,76.25
2368,-108.25,76.25
2369,-107.75,76.25
2370,-106.75,76.25
2371,-106.25,76.25
2372,-105.75,76.25
2373,-104.75,76.25
2374,-104.25,76.25
2375,-103.75,76.25
2376,-103.25,76.25
2377,-102.75,76.25
2378,-102.25,76.25
2379,-101.75,76.25
2380,-101.25,76.25
2381,-100.75,76.25
2382,-100.25,76.25
2383,-99.75,76.25
2384,-99.25,76.25
2385,-98.75,76.25
2386,-98.25,76.25
2387,-95.75,76.25
2388,-95.25,76.25
2389,-94.75,76.25
2390,-94.25,76.25
2391,-93.75,76.25
2392,-93.25,76.25
2393,-92.75,76.25
2394,-92.25,76.25
2395,-91.75,76.25
2396,-91.25,76.25
2397,-90.75,76.25
2398,-90.25,76.25
2399,-89.75,76.25
2400,-89.25,76.25
2401,-88.75,76.25
2402,-88.25,76.25
2403,-87.75,76.25
2404,-87.25,76.25
2405,-86.75,76.25
2406,-86.25,76.25
2407,-85.75,76.25
2408,-85.25,76.25
2409,-84.75,76.25
2410,-84.25,76.25
2411,-83.75,76.25
2412,-83.25,76.25
2413,-82.75,76.25
2414,-82.25,76.25
2415,-81.25,76.25
2416,-80.75,76.25
2417,-80.25,76.25
2418,-79.75,76.25
2419,-79.25,76.25
2420,-78.75,76.25
2421,-69.75,76.25
2422,-69.25,76.25
2423,-68.75,76.25
2424,-68.25,76.25
2425,-67.75,76.25
